object_id,Time (MJD),Flux,Flux_err,Filter
Dornhoth_inias_gond,61000.4753,-0.11392634189092313,0.14141549639169085,g
Dornhoth_inias_gond,61000.4753,0.19359466724695593,0.37566064023633666,u
Dornhoth_inias_gond,61003.3026,-0.2275888583804286,0.24066944957721104,i
Dornhoth_inias_gond,61011.7848,-0.4509235057254568,0.2840042282097843,i
Dornhoth_inias_gond,61011.7848,-0.4188408348738246,0.5079560793929361,z
Dornhoth_inias_gond,61192.7381,-0.8153983293854188,1.3720824211929272,y
Dornhoth_inias_gond,61195.5655,-0.8979179579710161,1.1493873676782962,y
Dornhoth_inias_gond,61221.012,3.085971471280044,1.1863400021327497,y
Dornhoth_inias_gond,61266.2503,0.0403147556741944,0.2636238165875658,i
Dornhoth_inias_gond,61266.2503,-0.06279641743515317,0.15448854013150176,r
Dornhoth_inias_gond,61280.3873,0.4176623811316585,0.4569375273933228,z
Dornhoth_inias_gond,61286.0421,0.5279050573962762,0.2917213066970098,i
Dornhoth_inias_gond,61288.8695,0.11560586421817773,0.17875567032033426,r
Dornhoth_inias_gond,61294.5242,0.2605550494587077,0.2437797674821011,r
Dornhoth_inias_gond,61294.5242,-0.07802320473009018,0.3513950554564287,u
Dornhoth_inias_gond,61328.453,0.557961281160475,0.37345269308305307,i
Dornhoth_inias_gond,61328.453,0.16595276412656984,0.7403819539257683,z
Dornhoth_inias_gond,61359.5543,0.1642448778454905,0.11308017992238299,r
Dornhoth_inias_gond,61379.3461,0.010443810036460052,0.1518382045516791,r
Dornhoth_inias_gond,61382.1735,0.671740666388935,0.4038574822759457,z
Dornhoth_inias_gond,61385.0009,0.23802319922054094,0.16863345369931995,i
Dornhoth_inias_gond,61401.9652,-0.14270755888737097,0.10283456659239366,r
Dornhoth_inias_gond,61619.6746,0.24375691492319085,0.21644352168811512,r
Dornhoth_inias_gond,61622.502,0.9394699167258168,0.37954971132999427,z
Dornhoth_inias_gond,61628.1568,1.0618104175587162,0.9633374233518658,y
Dornhoth_inias_gond,61633.8116,0.7548391206753409,0.39980929783105035,z
Dornhoth_inias_gond,61639.4663,0.44997524315376664,0.41057455831747885,i
Dornhoth_inias_gond,61642.2937,0.15787411406688628,0.2557579967569133,i
Dornhoth_inias_gond,61650.7759,0.33778874335027487,0.2276408552666126,i
Dornhoth_inias_gond,61650.7759,0.03277564194052844,0.17737985732051179,r
