object_id,Time (MJD),Flux,Flux_err,Filter
Eluwaith_cyron_hwiniol,61754.3743,-1.3640680157165028,0.42955152534183366,i
Eluwaith_cyron_hwiniol,61754.3743,0.34014544774948025,0.4005599452526617,z
Eluwaith_cyron_hwiniol,61767.5731,0.012571953934421619,0.48534818768686894,z
Eluwaith_cyron_hwiniol,61780.772,-0.3216328650219717,0.3286643937505715,z
Eluwaith_cyron_hwiniol,61785.1716,1.3561508993977514,0.7090859933331174,y
Eluwaith_cyron_hwiniol,61787.3714,0.20456040208170728,0.29264880070132254,i
Eluwaith_cyron_hwiniol,61787.3714,-0.3898925580484464,0.46506470522485516,z
Eluwaith_cyron_hwiniol,61791.771,0.07958897327107498,0.17982986402958206,r
Eluwaith_cyron_hwiniol,61791.771,0.07202067924407672,0.38484923906986956,u
Eluwaith_cyron_hwiniol,61796.1706,-0.0497760336934568,0.12047806971723167,g
Eluwaith_cyron_hwiniol,61796.1706,-0.04281484562663998,0.14245468184084348,r
Eluwaith_cyron_hwiniol,61800.5703,0.4286736957804289,0.21007129386285536,i
Eluwaith_cyron_hwiniol,61800.5703,-0.11460217941141844,0.3610364121909336,z
Eluwaith_cyron_hwiniol,61802.7701,-0.033995519066437725,0.10807266572069223,r
Eluwaith_cyron_hwiniol,61809.3695,1.1651456977317811,0.42881271004418753,z
Eluwaith_cyron_hwiniol,61811.5693,1.3739087390174813,1.20314838842296,y
Eluwaith_cyron_hwiniol,61826.968,-0.14643473458246833,0.17745643313349904,r
Eluwaith_cyron_hwiniol,61826.968,-0.008849534307083348,0.3308894773713044,u
Eluwaith_cyron_hwiniol,61837.967,0.2596977856339224,0.5675749895612997,i
Eluwaith_cyron_hwiniol,61837.967,-1.2940049191981315,0.7555018076989223,z
Eluwaith_cyron_hwiniol,61840.1668,0.4971870989019734,0.8080422800316478,y
Eluwaith_cyron_hwiniol,61842.3666,-0.5455394632071561,0.9807039920819015,y
Eluwaith_cyron_hwiniol,61866.5645,0.3352952058158773,1.0043316862833918,y
Eluwaith_cyron_hwiniol,61870.9642,0.20345180977609179,0.33713319096451816,i
Eluwaith_cyron_hwiniol,61886.3628,-0.10845527359056274,0.13429396974582117,r
Eluwaith_cyron_hwiniol,61886.3628,0.6316655421446281,0.40875676750239576,u
Eluwaith_cyron_hwiniol,61890.7624,0.28289487106922456,0.23156064754953612,i
Eluwaith_cyron_hwiniol,61890.7624,0.05797112770243976,0.3176936642565554,z
Eluwaith_cyron_hwiniol,61897.3619,-0.39413440347229245,1.0003680729827844,y
Eluwaith_cyron_hwiniol,61917.1601,-0.22518079625722265,0.16584391982876542,r
Eluwaith_cyron_hwiniol,61919.3599,0.13978787930486775,0.3368477654902792,i
Eluwaith_cyron_hwiniol,61919.3599,0.05740976960791525,0.5011092625333807,z
Eluwaith_cyron_hwiniol,61921.5598,-3.1489877377303834,1.7088129944661792,y
Eluwaith_cyron_hwiniol,62108.5435,-0.16525996706390156,0.2942477859941618,i
Eluwaith_cyron_hwiniol,62108.5435,0.3275937477709438,0.35935432001552886,z
Eluwaith_cyron_hwiniol,62128.3418,-0.1683394460060099,0.1935328011041719,r
Eluwaith_cyron_hwiniol,62181.1372,0.1577525732094461,0.13481391598836678,r
Eluwaith_cyron_hwiniol,62183.337,0.03332624184759648,0.1629864201794734,g
Eluwaith_cyron_hwiniol,62183.337,0.17698049739715094,0.13832896034566688,r
Eluwaith_cyron_hwiniol,62189.9364,0.11516510810084919,0.18668581934306583,i
Eluwaith_cyron_hwiniol,62189.9364,-0.11849407256336802,0.13900720891637686,r
Eluwaith_cyron_hwiniol,62194.3361,-0.37272113199817297,1.1409876009369442,y
Eluwaith_cyron_hwiniol,62200.9355,0.02014471669990621,0.29638167670483767,i
Eluwaith_cyron_hwiniol,62200.9355,0.04611429119574046,0.3037989163292968,r
Eluwaith_cyron_hwiniol,62205.3351,0.05381464938129533,0.16800687060441638,r
Eluwaith_cyron_hwiniol,62209.7347,-0.2122038318028226,0.4692892089806992,r
Eluwaith_cyron_hwiniol,62209.7347,-0.7946814780181719,0.8455716068864303,u
Eluwaith_cyron_hwiniol,62218.534,-0.16644954975226187,0.3732792450379346,z
Eluwaith_cyron_hwiniol,62231.7328,0.4241745017121098,0.31485647418013674,i
Eluwaith_cyron_hwiniol,62231.7328,0.07704298806990623,0.17128695807458216,r
Eluwaith_cyron_hwiniol,62240.532,-0.08496689905190738,0.16013154932894402,r
Eluwaith_cyron_hwiniol,62240.532,0.3736540576622588,0.37825297682942294,u
Eluwaith_cyron_hwiniol,62284.5282,0.07772825151267243,0.4803284513396207,i
Eluwaith_cyron_hwiniol,62284.5282,-0.13546502981286923,0.5278113124685251,z
Eluwaith_cyron_hwiniol,62392.3189,1.6235718747526688,0.7528175987542641,r
Eluwaith_cyron_hwiniol,62396.7185,2.261238824951525,1.673844968116012,i
