object_id,Time (MJD),Flux,Flux_err,Filter
Druadan_galas_ram,61076.2788,0.052442807140760946,0.4720509489973482,r
Druadan_galas_ram,61103.5399,-0.09150708102400458,1.5678754991347625,y
Druadan_galas_ram,61115.656,-0.15140688004916536,0.10733832228657286,g
Druadan_galas_ram,61115.656,-0.7646790979194692,0.23761216652664818,i
Druadan_galas_ram,61115.656,-0.2540083588013942,0.12020848314204197,r
Druadan_galas_ram,61115.656,-0.3800835395398952,0.2722870243175425,u
Druadan_galas_ram,61115.656,0.14017688165851383,0.3096312701938087,z
Druadan_galas_ram,61121.714,-0.06273507201562893,0.17543645254180695,r
Druadan_galas_ram,61121.714,0.1619939114403532,0.41267222858866837,u
Druadan_galas_ram,61127.772,-0.06269329188875727,0.36843661509260456,i
Druadan_galas_ram,61127.772,0.3746805283672694,0.5533211556171782,z
Druadan_galas_ram,61145.9461,0.020087673793847332,0.13029120303322397,r
Druadan_galas_ram,61145.9461,-0.5062781903328107,0.962476919303443,u
Druadan_galas_ram,61152.0041,-0.3239521500254286,0.5548812060741073,z
Druadan_galas_ram,61155.0331,-0.5693872409932608,0.27355108185212346,i
Druadan_galas_ram,61155.0331,0.694882774545358,0.5671926392613986,z
Druadan_galas_ram,61161.0912,-0.9996327199357562,1.5409186631620748,y
Druadan_galas_ram,61164.1202,-0.4801246214412503,0.33372538871724955,i
Druadan_galas_ram,61164.1202,-0.48989747497340436,0.3817442391243207,z
Druadan_galas_ram,61170.1782,-0.1283183718850842,0.1731420973325395,i
Druadan_galas_ram,61170.1782,-0.1360703558501204,0.13426302467785425,r
Druadan_galas_ram,61182.2942,0.018599745431320786,0.19503862690739887,i
Druadan_galas_ram,61182.2942,0.27267164282994205,0.31440394557595747,z
Druadan_galas_ram,61194.4103,0.07854486873897797,0.2441595880381211,i
Druadan_galas_ram,61194.4103,-0.09620253429630105,0.22631419072379666,r
Druadan_galas_ram,61197.4393,-0.12959297727349453,0.20243158885031085,i
Druadan_galas_ram,61197.4393,-0.02025921173136095,0.12895970506278287,r
Druadan_galas_ram,61212.5843,-1.0024170379349298,1.4734088925729356,y
Druadan_galas_ram,61336.7738,0.25360927912860987,0.5038038623471734,r
Druadan_galas_ram,61418.5571,0.08047347116960452,0.15675471459128396,g
Druadan_galas_ram,61418.5571,-0.2226175874174028,0.10380926747498376,r
Druadan_galas_ram,61430.6731,0.388532716727296,0.4992338066043024,i
Druadan_galas_ram,61433.7021,-0.21622821731115247,0.5106916355383994,r
Druadan_galas_ram,61436.7312,-0.16199277052925443,0.30073699017950567,g
Druadan_galas_ram,61436.7312,-0.309124730139815,0.28130035294803346,r
Druadan_galas_ram,61442.7892,-0.0642539522685387,0.4418052233086181,z
Druadan_galas_ram,61445.8182,0.0039097654968724945,0.1949589338338749,i
Druadan_galas_ram,61445.8182,-0.044516734903105974,0.3572794669083505,z
Druadan_galas_ram,61448.8472,0.7223317665230727,0.7269356435692597,y
Druadan_galas_ram,61460.9632,-0.1800774947332932,1.5682017849107457,y
Druadan_galas_ram,61470.0503,-0.06612832426149239,0.13687887868538173,r
Druadan_galas_ram,61470.0503,0.17299647292474912,0.4022690713985889,u
Druadan_galas_ram,61473.0793,0.005090373556434081,0.15794577625554249,g
Druadan_galas_ram,61473.0793,-0.11194358304825956,0.17936128014042169,r
Druadan_galas_ram,61476.1083,-0.33425347168480324,0.11473218873835503,g
Druadan_galas_ram,61476.1083,-0.0037052035239653397,0.1270240531838947,r
Druadan_galas_ram,61479.1373,0.7066917953055455,0.7804950448334396,y
Druadan_galas_ram,61515.4854,-0.15110089430352014,1.0365477863517523,y
Druadan_galas_ram,61515.4854,-0.13806744834687945,0.4667904323198732,z
Druadan_galas_ram,61530.6305,0.1885093747998082,0.19926193332993686,r
Druadan_galas_ram,61530.6305,-0.379232682282088,0.40008226896161475,u
Druadan_galas_ram,61539.7175,-0.43676868434984106,0.42048348917412726,z
Druadan_galas_ram,61542.7465,0.22529082700691247,0.8185282787489784,y
Druadan_galas_ram,61542.7465,0.7911746948923107,0.5954851940083872,z
Druadan_galas_ram,61545.7755,-1.6574762488394237,1.7386339462862566,y
Druadan_galas_ram,61545.7755,-0.3838979530149493,0.9528055063049005,z
Druadan_galas_ram,61548.8046,-0.1873089155490868,0.3247113192447799,i
Druadan_galas_ram,61548.8046,0.30487084950497106,0.680360736830564,z
Druadan_galas_ram,61551.8336,-0.03796161085412112,0.2730172438132523,i
Druadan_galas_ram,61551.8336,-0.3114704736102828,0.15417912640634046,r
Druadan_galas_ram,61557.8916,-0.4633434107214148,0.18398385158129368,r
Druadan_galas_ram,61557.8916,-0.21937457604442318,0.47648559846478866,u
Druadan_galas_ram,61560.9206,-0.12836285838832345,0.7502458884521851,i
Druadan_galas_ram,61560.9206,-0.3080408979587239,0.3228215322021217,r
Druadan_galas_ram,61700.2551,-1.2376882419169917,0.644654869827813,r
Druadan_galas_ram,61748.7193,0.08508404386453157,0.1794032263152571,i
Druadan_galas_ram,61766.8933,0.01642609703494365,0.14602556272707137,r
Druadan_galas_ram,61800.2125,0.16124875273803427,0.16372034853058262,i
Druadan_galas_ram,61827.4736,0.011522301973472586,0.0746529010054252,g
Druadan_galas_ram,61827.4736,0.1298359830512925,0.12604403791491642,r
Druadan_galas_ram,61839.5896,0.7514866568561491,0.8086336975469335,y
Druadan_galas_ram,62072.8235,1.4609513610926665,1.306620739404714,z
Druadan_galas_ram,62181.8678,0.1814501957272909,0.08407718909063268,g
Druadan_galas_ram,62181.8678,0.2061150326280969,0.1569721835740675,r
Druadan_galas_ram,62187.9259,0.5248602095160002,0.31398326594693887,i
Druadan_galas_ram,62187.9259,0.15735285735329432,0.4214895478055802,z
Druadan_galas_ram,62193.9839,-1.3255335075145718,1.2724053513093976,y
Druadan_galas_ram,62200.0419,0.12815826005607525,0.2425172598087978,i
Druadan_galas_ram,62200.0419,0.44963077333786533,0.20724614325393276,r
Druadan_galas_ram,62203.0709,0.03944510269545769,0.21813987649879796,i
Druadan_galas_ram,62203.0709,0.20017868694558846,0.13633349293033975,r
Druadan_galas_ram,62236.39,0.0200315676125477,0.15250301680773434,r
Druadan_galas_ram,62236.39,0.6889986087109419,0.3257394455414215,u
Druadan_galas_ram,62239.4191,0.07789096332112196,0.175130432919855,i
Druadan_galas_ram,62239.4191,0.26915793782822867,0.13027750639042496,r
Druadan_galas_ram,62281.8252,-0.47763319590532394,1.5302286412174886,y
Druadan_galas_ram,62284.8542,0.4942768820378548,0.4167343230242322,i
Druadan_galas_ram,62284.8542,0.5429183962974091,0.6491284663785527,z
Druadan_galas_ram,62290.9122,0.4712462544954685,0.21733787698501278,i
Druadan_galas_ram,62493.856,4.453981378621377,0.3509285400653313,g
Druadan_galas_ram,62493.856,3.9303770416078656,0.2137585166839731,i
Druadan_galas_ram,62502.943,4.80638096740825,0.16084812871910467,r
Druadan_galas_ram,62536.2621,4.790152982528078,0.09940657037964283,r
Druadan_galas_ram,62536.2621,4.870032708499204,0.2362663493059996,u
Druadan_galas_ram,62542.3202,2.8910307981376038,0.7184519697703688,y
Druadan_galas_ram,62542.3202,3.254572449670899,0.3502018538586237,z
Druadan_galas_ram,62548.3782,4.809314298901489,0.8992601544038263,y
Druadan_galas_ram,62548.3782,3.0342378882797796,0.41619992466209454,z
Druadan_galas_ram,62566.5522,4.883082986151093,0.1662736032763487,r
Druadan_galas_ram,62566.5522,5.533622448614432,0.36366478557184767,u
Druadan_galas_ram,62572.6103,3.5763166873246495,0.27996709436032885,z
Druadan_galas_ram,62584.7263,4.821537118770395,0.21871339686499816,g
Druadan_galas_ram,62590.7843,4.630537961195055,0.24021533896101932,r
Druadan_galas_ram,62590.7843,4.642084290508567,0.47163989875673623,u
Druadan_galas_ram,62593.8133,4.607753891673566,0.24488656533648548,r
Druadan_galas_ram,62593.8133,4.701625948668688,0.6666356186342085,u
Druadan_galas_ram,62605.9294,4.356978048529396,1.0357922998342144,y
Druadan_galas_ram,62605.9294,2.687835290869063,0.4994723963772735,z
Druadan_galas_ram,62608.9584,1.0700329117774785,1.2569290843727374,y
Druadan_galas_ram,62624.1034,3.466386459796381,0.17094707071380114,r
Druadan_galas_ram,62624.1034,3.8156917116288063,0.3808666326554967,u
Druadan_galas_ram,62627.1325,3.202021613390504,0.19747835866475508,i
Druadan_galas_ram,62630.1615,3.2792415847821452,0.20018367902461856,i
Druadan_galas_ram,62630.1615,2.7796685488891857,0.36756614046898595,z
Druadan_galas_ram,62639.2485,0.1105862085488096,1.1046801734164242,y
Druadan_galas_ram,62666.5096,3.0262005066138347,1.0390355618050087,y
Druadan_galas_ram,62669.5386,3.1592729064619847,0.3300423135533607,r
Druadan_galas_ram,62796.7571,1.073331656714793,0.5641951020517949,r
Druadan_galas_ram,62860.3663,0.19440174106283076,0.15415345088906687,r
Druadan_galas_ram,62905.8015,-0.22262870321492298,0.4210949019465405,i
Druadan_galas_ram,62905.8015,-0.5569739910941256,0.47868826422360167,z
Druadan_galas_ram,62911.8595,0.4520313716352242,0.2379931724263703,r
Druadan_galas_ram,62917.9175,0.24164845141586982,0.13480196140304632,g
Druadan_galas_ram,62917.9175,0.9522212957064674,0.3047923600521689,u
Druadan_galas_ram,62930.0336,0.08915942977620707,0.26576887949863975,i
Druadan_galas_ram,62930.0336,-0.04673223992140213,0.17527563074841018,r
Eru_lasguil_lossen,60980.4744,0.0312455519352129,0.29738936062761434,g
Eru_lasguil_lossen,60980.4744,-0.14272312441320273,0.2519592438640765,r
Eru_lasguil_lossen,60993.1941,-0.25322922826907945,0.36227452060107096,i
Eru_lasguil_lossen,60998.282,-0.24451539418388488,0.2774919415848046,i
Eru_lasguil_lossen,60998.282,0.14766709387167595,0.19768594257944208,r
Eru_lasguil_lossen,60998.282,0.2057785137176661,1.055692693971349,z
Eru_lasguil_lossen,61023.7213,-0.025139952427268974,0.14761818723212675,g
Eru_lasguil_lossen,61023.7213,-0.39512464525388946,0.23155334957183468,u
Eru_lasguil_lossen,61044.0728,-1.0214791501220004,1.9255134304546702,y
Eru_lasguil_lossen,61061.8804,-0.5142809949249326,0.3152891953025257,z
Eru_lasguil_lossen,61222.1483,-1.0810778283863878,1.2387569116615944,y
Eru_lasguil_lossen,61273.0271,-0.10676849623199205,0.20501269515195458,i
Eru_lasguil_lossen,61283.2028,-0.11933630806331597,0.18811999396943732,i
Eru_lasguil_lossen,61283.2028,0.31956892992559804,0.1763842395758764,r
Eru_lasguil_lossen,61290.8346,0.057527403592356675,0.09815967839820817,r
Eru_lasguil_lossen,61301.0104,0.25688911799410596,0.18633027643643393,i
Eru_lasguil_lossen,61336.6255,0.39707942747526254,0.33476858033453666,z
Eru_lasguil_lossen,61339.1694,0.4117867338155468,0.4087679153458591,i
Eru_lasguil_lossen,61346.8012,0.21762625503215877,0.07688456857451195,g
Eru_lasguil_lossen,61346.8012,0.20402716550914576,0.10760362499771926,r
Eru_lasguil_lossen,61356.9769,0.05084461322535677,0.11846176113489704,g
Eru_lasguil_lossen,61356.9769,0.2794028425446284,0.2669726194286017,u
Eru_lasguil_lossen,61374.7845,0.051400412985978965,0.11611414537379793,r
Eru_lasguil_lossen,61379.8724,0.2068002693456786,0.3826740431407505,z
Eru_lasguil_lossen,61402.7678,-0.07864495189888115,0.33752630211960905,i
Eru_lasguil_lossen,61402.7678,-0.03496086670496807,0.349822162774942,z
Eru_lasguil_lossen,61619.0024,-0.13736888037956219,0.32526328662349246,i
Eru_lasguil_lossen,61619.0024,0.011134093722134648,0.18364377024788908,r
Eru_lasguil_lossen,61629.1781,4.113113757172485,2.2449648670752365,y
Eru_lasguil_lossen,61631.722,0.05707421198052747,0.34590744103653037,i
Eru_lasguil_lossen,61631.722,-1.07761714294454,0.685245306123852,z
Eru_lasguil_lossen,61636.8099,-2.1096168683511727,1.3471686825364562,y
Eru_lasguil_lossen,61636.8099,0.65723064142581,0.5642703496360529,z
Eru_lasguil_lossen,61672.425,-0.0636698915263291,0.061601102094718384,g
Eru_lasguil_lossen,61672.425,0.08503371401991924,0.11750788842847124,r
Eru_lasguil_lossen,61674.9689,-0.019405264597378524,0.13075115468331744,i
Eru_lasguil_lossen,61705.4962,0.11957180876923844,0.12902863407489165,r
Eru_lasguil_lossen,61746.1992,0.26704669029111733,0.2566808060032303,i
Eru_lasguil_lossen,61746.1992,-0.5282001002515723,0.39599473229323134,z
Eru_lasguil_lossen,61858.1323,0.05151930079274075,0.1355410904446785,g
Eru_lasguil_lossen,61858.1323,-0.1669565749018996,0.36925162592855554,i
Eru_lasguil_lossen,61858.1323,-0.12902061180392518,0.14400017303772358,r
Eru_lasguil_lossen,62013.3124,-0.0884213973033959,1.0639987983977688,y
Eru_lasguil_lossen,62015.8564,-0.2061451493202396,0.7272296457282488,y
Eru_lasguil_lossen,62028.576,-0.2958519021406924,0.30048407384691694,z
Eru_lasguil_lossen,62038.7518,-0.12253323766749438,0.1263472045587837,i
Eru_lasguil_lossen,62038.7518,0.15526416883398342,0.2206516666540775,z
Eru_lasguil_lossen,62046.3836,0.8626056443023727,0.8333346485941238,y
Eru_lasguil_lossen,62046.3836,0.5434948292491603,0.4049672603032864,z
Eru_lasguil_lossen,62056.5593,1.4470966793320106,0.09263419092786816,g
Eru_lasguil_lossen,62056.5593,2.4289623560901923,0.1397184124351225,r
Eru_lasguil_lossen,62059.1033,1.6933275377544208,0.09597842719988739,g
Eru_lasguil_lossen,62059.1033,-0.1453541670508598,0.38231413683064724,u
Eru_lasguil_lossen,62069.279,4.8042508106472805,0.7403409243544045,y
Eru_lasguil_lossen,62071.823,1.0456333877008348,0.8911045511219112,y
